loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
31,0,0.2592186767802009,0.1723699049334936,-8.017890414559934,36.32148774263039,5.56169165844602,13.73437043062186
32,0,0.26315865615055645,0.16708915359026857,-7.99925819544817,36.27992579337395,6.836212896801723,13.91394533291047
33,0,0.270084465175475,0.18711517955249637,-7.944987855935222,37.053606816347454,7.955459000667699,14.097578254928486
34,0,0.27433144460658493,0.19257161775808906,-7.919576585619579,37.80025261335362,7.993215937462376,14.294879770463046
35,0,0.27872497103291,0.193336214136886,-7.864503398676452,38.10815530205089,9.112671684793236,14.443305674330917
36,0,0.27768627432111365,0.2076494751523829,-7.842026426034418,38.70726490493701,9.903381735990427,14.57887605992298
37,0,0.27980043082828276,0.22200259632658279,-7.801361256108294,39.50036236799944,10.080111545260285,14.960876101723317
38,0,0.2861305631168807,0.22587948382292367,-7.773902843122609,40.18071387916362,11.14282571998255,14.983434473254421
39,0,0.2946456468047353,0.2293387652444291,-7.7562788649290315,40.564844442152605,11.929019015584581,15.093461881629695
40,0,0.28822561044132605,0.22823939719305855,-7.729519070664965,41.17084148921585,12.572597155459713,15.323967578534658
41,0,0.2968112046968953,0.23625991115055095,-7.6960249852291245,41.66651433350363,13.049961643006855,15.271126948696534
42,0,0.3027084584118759,0.236695016537625,-7.676148575903098,42.41024422592349,14.12089458170983,15.04091318122334
43,0,0.30461650358406606,0.25201977590374947,-7.667942081857195,43.496904121902936,14.039800495025782,14.915562765528657
44,0,0.30367306339428957,0.2546829269466,-7.642929026867808,43.45967475509937,14.511830817566777,14.785278308113465
45,0,0.3002179541865814,0.26093357363629166,-7.625444614167202,44.11365529327357,16.05059654963105,14.88042826871269
46,0,0.30604187722021364,0.25981154095398745,-7.6174685621375495,45.042766661446876,16.4648309503948,14.969338845194715
47,0,0.31281391960205207,0.2611307684521365,-7.595733823098271,45.89727989592076,16.8711204275836,14.45418036666717
48,0,0.3170992786122075,0.26755405234652146,-7.590679239451883,45.81677501017852,17.516247320719163,14.464789638596576
49,0,0.31787877761414113,0.26615937999016265,-7.586828209394036,45.80014260141255,18.214871182072713,14.442076898177424
50,0,0.31369556842112367,0.27497595861475516,-7.569618907923593,46.38141439987995,19.19789571812697,13.688590786019752
51,0,0.30278366556423814,0.274410359117134,-7.551111358740408,47.03751785111758,19.371999727123075,13.464259299479782
52,0,0.29994996118484174,0.2798799025438016,-7.534573055194311,47.05962637686296,19.84742006466756,13.430949233406286
53,0,0.30062172126223174,0.2787181077346618,-7.532633570744559,47.840046283482785,20.31864486724523,13.241506129243525
54,0,0.29146302754553605,0.2870449231927202,-7.5408275987576525,47.55525352031119,21.597485102544947,12.939039902402397
55,0,0.29212688287054356,0.28257815733088953,-7.547246859245928,47.409186324557005,22.411299217365876,12.086547522904679
56,0,0.2923403889718706,0.2861668467606476,-7.542939798896412,47.36663023625103,23.257798642693427,11.624455282977221
57,0,0.29327740030188904,0.2890554118265097,-7.561940115104255,48.05472771107004,23.11470409425848,11.42794898223537
58,0,0.2844615913717395,0.2830155326218836,-7.558292074355452,48.26354713365146,23.427495149157586,10.8182672447316
59,0,0.2796728947539076,0.2840230314922939,-7.569653968304013,48.38657861900402,24.277729620852515,10.26470460583327
60,0,0.27649035109581716,0.2894297811902365,-7.570594905113299,48.51260991742864,24.441816199204602,9.906067467342565
61,0,0.26990663122558756,0.2879237729895437,-7.573950095930026,48.20911722950521,24.920323608880295,9.74069784778769
62,0,0.27811188046976437,0.29082263515153634,-7.5897445837612185,47.86062027123234,25.472126582550764,9.163073955168027
63,0,0.27294062318318424,0.2815250697733066,-7.595841837754296,48.06319729767999,26.06367449934134,8.596268332475598
64,0,0.27218505338013266,0.2878493119441144,-7.614903821436573,48.57125191759549,26.214090619409372,8.110662230500017
65,0,0.2680027344921574,0.2878805538679135,-7.637381458630669,48.3565422137945,26.718202391624125,7.726028186782223
66,0,0.27279278755321246,0.28686442826144243,-7.632372861099827,48.15867880173284,26.9655423762979,7.487920453812077
67,0,0.2743149156828809,0.2879104402929714,-7.633581806684716,48.75418019449043,27.71179479031103,7.022535695260914
68,0,0.27129205724694017,0.2905662607920708,-7.670016086234189,49.43461828584814,28.5865781340834,6.364529325779233
69,0,0.2545001860607836,0.2917982993783319,-7.695292542100536,49.32243631230474,29.397463073203934,5.892759618449829
70,0,0.2515501754422534,0.2968069547588702,-7.699291361744047,49.08389155272277,30.254021104735084,5.25209830324669
71,0,0.251339763144738,0.30327179007219296,-7.722228576814741,49.47001162796469,30.322733058422603,4.694741573163978
72,0,0.25169601502987926,0.30592489732458306,-7.753880093443513,49.15048974428216,30.658607726457603,3.9552702684372956
73,0,0.24317457764405145,0.30451328896446206,-7.79011875563231,49.0521536164811,31.413247379452905,2.965264914698714
74,0,0.2472900487157499,0.3102307515025169,-7.80883245257164,48.629994429044345,30.732231349580434,2.518351041408775
75,0,0.2343092298278376,0.3039935688864088,-7.827318161368488,48.9201442942623,31.148498979854537,2.2341667367408067
76,0,0.22646833700862587,0.3015160828817258,-7.84710536730489,48.86833239561473,31.143971479912494,1.3162236367649882
77,0,0.2270018321673785,0.28713772729696213,-7.8765774493108465,49.516454205290074,31.593582780579,1.2165502485578068
78,0,0.22201705106224895,0.2901097518925213,-7.9009714581687485,48.72765759438704,31.83461156156698,0.6737922780803249
79,0,0.2263901126469598,0.2897177573576848,-7.929880299634217,48.42791626964193,32.13881389587995,-0.34178550728757506
80,0,0.21985187065213802,0.2970071482254201,-7.965566690345097,48.504152510020425,32.41860075791118,-1.1958663240968397
81,0,0.20973930290049944,0.2945168536927102,-7.991254180218977,48.13492563754297,32.96138000293511,-1.862081435895254
82,0,0.20203943637467037,0.29164652858463114,-8.016430687698112,48.35997993187141,33.151774737405944,-2.537587479963079
83,0,0.19152822499121486,0.3030073577175311,-8.035296919386266,47.623982520966635,33.57439569879946,-3.038496635888764
84,0,0.1813830607498493,0.30231233285353504,-8.076214690222438,46.88260092244423,33.71058523675129,-3.843842977292487
85,0,0.18151859167294626,0.29563012576812714,-8.118851815394086,46.87881403550528,33.77591832408087,-4.54872400451545
86,0,0.1801084907243986,0.28638814343755864,-8.143555554898944,46.991464006270654,34.13632378560915,-5.099102102553756
87,0,0.18115831273928445,0.2800607425532464,-8.166979444301836,46.69615326964419,34.444943365741096,-5.825323977241058
88,0,0.17086252147023429,0.2866083423952257,-8.190945063812467,45.94605068462769,34.35548017634455,-6.0640790379617915
89,0,0.17340548755377838,0.28586527069219164,-8.190405974518393,45.14845760953556,34.610853013310226,-6.592151893755513
